player,country,color,date,rating
Benq,US,#f72585,2023-09-18,3293
Benq,US,#f72585,2023-10-02,3310
Benq,US,#f72585,2023-10-16,3312
Benq,US,#f72585,2023-10-30,3301
Benq,US,#f72585,2023-11-13,3297
Benq,US,#f72585,2023-11-27,3298
Benq,US,#f72585,2023-12-11,3311
Benq,US,#f72585,2023-12-25,3309
Benq,US,#f72585,2024-01-08,3310
Benq,US,#f72585,2024-01-22,3283
Benq,US,#f72585,2024-02-05,3278
Benq,US,#f72585,2024-02-19,3273
Benq,US,#f72585,2024-03-04,3279
Benq,US,#f72585,2024-03-18,3282
Benq,US,#f72585,2024-04-01,3289
Benq,US,#f72585,2024-04-15,3295
Benq,US,#f72585,2024-04-29,3293
Benq,US,#f72585,2024-05-13,3281
Benq,US,#f72585,2024-05-27,3271
Benq,US,#f72585,2024-06-10,3259
Benq,US,#f72585,2024-06-24,3260
Benq,US,#f72585,2024-07-08,3256
Benq,US,#f72585,2024-07-22,3262
Benq,US,#f72585,2024-08-05,3249
Benq,US,#f72585,2024-08-19,3242
Benq,US,#f72585,2024-09-02,3230
Benq,US,#f72585,2024-09-16,3206
Benq,US,#f72585,2024-09-30,3197
Benq,US,#f72585,2024-10-14,3196
Benq,US,#f72585,2024-10-28,3212
Benq,US,#f72585,2024-11-11,3212
Benq,US,#f72585,2024-11-25,3221
Benq,US,#f72585,2024-12-09,3239
Benq,US,#f72585,2024-12-23,3249
Benq,US,#f72585,2025-01-06,3250
Benq,US,#f72585,2025-01-20,3244
Benq,US,#f72585,2025-02-03,3242
Benq,US,#f72585,2025-02-17,3214
Benq,US,#f72585,2025-03-03,3205
Benq,US,#f72585,2025-03-17,3199
Benq,US,#f72585,2025-03-31,3217
Benq,US,#f72585,2025-04-14,3209
Benq,US,#f72585,2025-04-28,3209
Benq,US,#f72585,2025-05-12,3196
Benq,US,#f72585,2025-05-26,3204
Benq,US,#f72585,2025-06-09,3220
Benq,US,#f72585,2025-06-23,3231
Benq,US,#f72585,2025-07-07,3225
Benq,US,#f72585,2025-07-21,3205
Benq,US,#f72585,2025-08-04,3204
Benq,US,#f72585,2025-08-18,3209
Benq,US,#f72585,2025-09-01,3215
Benq,US,#f72585,2025-09-15,3210
Benq,US,#f72585,2025-09-29,3199
Benq,US,#f72585,2025-10-13,3192
Benq,US,#f72585,2025-10-27,3181
Benq,US,#f72585,2025-11-10,3176
Benq,US,#f72585,2025-11-24,3168
Benq,US,#f72585,2025-12-08,3175
Benq,US,#f72585,2025-12-22,3179
Benq,US,#f72585,2026-01-05,3177
Benq,US,#f72585,2026-01-19,3173
Benq,US,#f72585,2026-02-02,3186
Benq,US,#f72585,2026-02-16,3191
Benq,US,#f72585,2026-03-02,3191
Benq,US,#f72585,2026-03-16,3179
Benq,US,#f72585,2026-03-30,3174
Benq,US,#f72585,2026-04-13,3158
Benq,US,#f72585,2026-04-27,3153
Benq,US,#f72585,2026-05-11,3145
Benq,US,#f72585,2026-05-25,3145
Benq,US,#f72585,2026-06-01,3143
Radewoosh,PL,#fb8500,2018-01-01,2872
Radewoosh,PL,#fb8500,2018-01-15,2873
Radewoosh,PL,#fb8500,2018-01-29,2875
Radewoosh,PL,#fb8500,2018-02-12,2884
Radewoosh,PL,#fb8500,2018-02-26,2888
Radewoosh,PL,#fb8500,2018-03-12,2880
Radewoosh,PL,#fb8500,2018-03-26,2874
Radewoosh,PL,#fb8500,2018-04-09,2889
Radewoosh,PL,#fb8500,2018-04-23,2908
Radewoosh,PL,#fb8500,2018-05-07,2917
Radewoosh,PL,#fb8500,2018-05-21,2911
Radewoosh,PL,#fb8500,2018-06-04,2919
Radewoosh,PL,#fb8500,2018-06-18,2930
Radewoosh,PL,#fb8500,2018-07-02,2931
Radewoosh,PL,#fb8500,2018-07-16,2934
Radewoosh,PL,#fb8500,2018-07-30,2937
Radewoosh,PL,#fb8500,2018-08-13,2944
Radewoosh,PL,#fb8500,2018-08-27,2941
Radewoosh,PL,#fb8500,2018-09-10,2955
Radewoosh,PL,#fb8500,2018-09-24,2961
Radewoosh,PL,#fb8500,2018-10-08,2987
Radewoosh,PL,#fb8500,2018-10-22,2983
Radewoosh,PL,#fb8500,2018-11-05,2992
Radewoosh,PL,#fb8500,2018-11-19,2974
Radewoosh,PL,#fb8500,2018-12-03,2968
Radewoosh,PL,#fb8500,2018-12-17,2964
Radewoosh,PL,#fb8500,2018-12-31,2977
Radewoosh,PL,#fb8500,2019-01-14,2994
Radewoosh,PL,#fb8500,2019-01-28,3018
Radewoosh,PL,#fb8500,2019-02-11,3029
Radewoosh,PL,#fb8500,2019-02-25,3045
Radewoosh,PL,#fb8500,2019-03-11,3048
Radewoosh,PL,#fb8500,2019-03-25,3053
Radewoosh,PL,#fb8500,2019-04-08,3056
Radewoosh,PL,#fb8500,2019-04-22,3035
Radewoosh,PL,#fb8500,2019-05-06,3021
Radewoosh,PL,#fb8500,2019-05-20,3006
Radewoosh,PL,#fb8500,2019-06-03,3016
Radewoosh,PL,#fb8500,2019-06-17,3031
Radewoosh,PL,#fb8500,2019-07-01,3043
Radewoosh,PL,#fb8500,2019-07-15,3066
Radewoosh,PL,#fb8500,2019-07-29,3087
Radewoosh,PL,#fb8500,2019-08-12,3097
Radewoosh,PL,#fb8500,2019-08-26,3089
Radewoosh,PL,#fb8500,2019-09-09,3076
Radewoosh,PL,#fb8500,2019-09-23,3073
Radewoosh,PL,#fb8500,2019-10-07,3075
Radewoosh,PL,#fb8500,2019-10-21,3079
Radewoosh,PL,#fb8500,2019-11-04,3084
Radewoosh,PL,#fb8500,2019-11-18,3103
Radewoosh,PL,#fb8500,2019-12-02,3125
Radewoosh,PL,#fb8500,2019-12-16,3143
Radewoosh,PL,#fb8500,2019-12-30,3162
Radewoosh,PL,#fb8500,2020-01-13,3153
Radewoosh,PL,#fb8500,2020-01-27,3142
Radewoosh,PL,#fb8500,2020-02-10,3121
Radewoosh,PL,#fb8500,2020-02-24,3106
Radewoosh,PL,#fb8500,2020-03-09,3105
Radewoosh,PL,#fb8500,2020-03-23,3120
Radewoosh,PL,#fb8500,2020-04-06,3142
Radewoosh,PL,#fb8500,2020-04-20,3149
Radewoosh,PL,#fb8500,2020-05-04,3138
Radewoosh,PL,#fb8500,2020-05-18,3141
Radewoosh,PL,#fb8500,2020-06-01,3154
Radewoosh,PL,#fb8500,2020-06-15,3165
Radewoosh,PL,#fb8500,2020-06-29,3169
Radewoosh,PL,#fb8500,2020-07-13,3157
Radewoosh,PL,#fb8500,2020-07-27,3158
Radewoosh,PL,#fb8500,2020-08-10,3160
Radewoosh,PL,#fb8500,2020-08-24,3166
Radewoosh,PL,#fb8500,2020-09-07,3178
Radewoosh,PL,#fb8500,2020-09-21,3184
Radewoosh,PL,#fb8500,2020-10-05,3190
Radewoosh,PL,#fb8500,2020-10-19,3169
Radewoosh,PL,#fb8500,2020-11-02,3163
Radewoosh,PL,#fb8500,2020-11-16,3158
Radewoosh,PL,#fb8500,2020-11-30,3174
Radewoosh,PL,#fb8500,2020-12-14,3177
Radewoosh,PL,#fb8500,2020-12-28,3199
Radewoosh,PL,#fb8500,2021-01-11,3210
Radewoosh,PL,#fb8500,2021-01-25,3226
Radewoosh,PL,#fb8500,2021-02-08,3230
Radewoosh,PL,#fb8500,2021-02-22,3226
Radewoosh,PL,#fb8500,2021-03-08,3210
Radewoosh,PL,#fb8500,2021-03-22,3183
Radewoosh,PL,#fb8500,2021-04-05,3177
Radewoosh,PL,#fb8500,2021-04-19,3177
Radewoosh,PL,#fb8500,2021-05-03,3186
Radewoosh,PL,#fb8500,2021-05-17,3208
Radewoosh,PL,#fb8500,2021-05-31,3244
Radewoosh,PL,#fb8500,2021-06-14,3279
Radewoosh,PL,#fb8500,2021-06-28,3314
Radewoosh,PL,#fb8500,2021-07-12,3325
Radewoosh,PL,#fb8500,2021-07-26,3327
Radewoosh,PL,#fb8500,2021-08-09,3325
Radewoosh,PL,#fb8500,2021-08-23,3329
Radewoosh,PL,#fb8500,2021-09-06,3324
Radewoosh,PL,#fb8500,2021-09-20,3297
Radewoosh,PL,#fb8500,2021-10-04,3299
Radewoosh,PL,#fb8500,2021-10-18,3314
Radewoosh,PL,#fb8500,2021-11-01,3319
Radewoosh,PL,#fb8500,2021-11-15,3316
Radewoosh,PL,#fb8500,2021-11-29,3308
Radewoosh,PL,#fb8500,2021-12-13,3321
Radewoosh,PL,#fb8500,2021-12-27,3331
Radewoosh,PL,#fb8500,2022-01-10,3344
Radewoosh,PL,#fb8500,2022-01-24,3330
Radewoosh,PL,#fb8500,2022-02-07,3301
Radewoosh,PL,#fb8500,2022-02-21,3291
Radewoosh,PL,#fb8500,2022-03-07,3306
Radewoosh,PL,#fb8500,2022-03-21,3335
Radewoosh,PL,#fb8500,2022-04-04,3343
Radewoosh,PL,#fb8500,2022-04-18,3344
Radewoosh,PL,#fb8500,2022-05-02,3338
Radewoosh,PL,#fb8500,2022-05-16,3337
Radewoosh,PL,#fb8500,2022-05-30,3341
Radewoosh,PL,#fb8500,2022-06-13,3332
Radewoosh,PL,#fb8500,2022-06-27,3332
Radewoosh,PL,#fb8500,2022-07-11,3328
Radewoosh,PL,#fb8500,2022-07-25,3327
Radewoosh,PL,#fb8500,2022-08-08,3317
Radewoosh,PL,#fb8500,2022-08-22,3324
Radewoosh,PL,#fb8500,2022-09-05,3331
Radewoosh,PL,#fb8500,2022-09-19,3337
Radewoosh,PL,#fb8500,2022-10-03,3324
Radewoosh,PL,#fb8500,2022-10-17,3312
Radewoosh,PL,#fb8500,2022-10-31,3318
Radewoosh,PL,#fb8500,2022-11-14,3314
Radewoosh,PL,#fb8500,2022-11-28,3325
Radewoosh,PL,#fb8500,2022-12-12,3313
Radewoosh,PL,#fb8500,2022-12-26,3326
Radewoosh,PL,#fb8500,2023-01-09,3328
Radewoosh,PL,#fb8500,2023-01-23,3349
Radewoosh,PL,#fb8500,2023-02-06,3345
Radewoosh,PL,#fb8500,2023-02-20,3345
Radewoosh,PL,#fb8500,2023-03-06,3340
Radewoosh,PL,#fb8500,2023-03-20,3331
Radewoosh,PL,#fb8500,2023-04-03,3310
Radewoosh,PL,#fb8500,2023-04-17,3301
Radewoosh,PL,#fb8500,2023-05-01,3298
Radewoosh,PL,#fb8500,2023-05-15,3304
Radewoosh,PL,#fb8500,2023-05-29,3297
Radewoosh,PL,#fb8500,2023-06-12,3285
Radewoosh,PL,#fb8500,2023-06-26,3285
Radewoosh,PL,#fb8500,2023-07-10,3274
Radewoosh,PL,#fb8500,2023-07-24,3287
Radewoosh,PL,#fb8500,2023-08-07,3288
Radewoosh,PL,#fb8500,2023-08-21,3297
Radewoosh,PL,#fb8500,2023-09-04,3297
Radewoosh,PL,#fb8500,2023-09-18,3328
Radewoosh,PL,#fb8500,2023-10-02,3358
Radewoosh,PL,#fb8500,2023-10-16,3379
Radewoosh,PL,#fb8500,2023-10-30,3346
Radewoosh,PL,#fb8500,2023-11-13,3317
Radewoosh,PL,#fb8500,2023-11-27,3300
Radewoosh,PL,#fb8500,2023-12-11,3315
Radewoosh,PL,#fb8500,2023-12-25,3325
Radewoosh,PL,#fb8500,2024-01-08,3324
Radewoosh,PL,#fb8500,2024-01-22,3319
Radewoosh,PL,#fb8500,2024-02-05,3320
Radewoosh,PL,#fb8500,2024-02-19,3329
Radewoosh,PL,#fb8500,2024-03-04,3347
Radewoosh,PL,#fb8500,2024-03-18,3348
Radewoosh,PL,#fb8500,2024-04-01,3345
Radewoosh,PL,#fb8500,2024-04-15,3339
Radewoosh,PL,#fb8500,2024-04-29,3346
Radewoosh,PL,#fb8500,2024-05-13,3340
Radewoosh,PL,#fb8500,2024-05-27,3328
Radewoosh,PL,#fb8500,2024-06-10,3327
Radewoosh,PL,#fb8500,2024-06-24,3349
Radewoosh,PL,#fb8500,2024-07-08,3365
Radewoosh,PL,#fb8500,2024-07-22,3359
Radewoosh,PL,#fb8500,2024-08-05,3351
Radewoosh,PL,#fb8500,2024-08-19,3354
Radewoosh,PL,#fb8500,2024-09-02,3372
Radewoosh,PL,#fb8500,2024-09-16,3368
Radewoosh,PL,#fb8500,2024-09-30,3352
Radewoosh,PL,#fb8500,2024-10-14,3333
Radewoosh,PL,#fb8500,2024-10-28,3320
Radewoosh,PL,#fb8500,2024-11-11,3324
Radewoosh,PL,#fb8500,2024-11-25,3315
Radewoosh,PL,#fb8500,2024-12-09,3315
Radewoosh,PL,#fb8500,2024-12-23,3305
Radewoosh,PL,#fb8500,2025-01-06,3306
Radewoosh,PL,#fb8500,2025-01-20,3309
Radewoosh,PL,#fb8500,2025-02-03,3315
Radewoosh,PL,#fb8500,2025-02-17,3326
Radewoosh,PL,#fb8500,2025-03-03,3321
Radewoosh,PL,#fb8500,2025-03-17,3322
Radewoosh,PL,#fb8500,2025-03-31,3305
Radewoosh,PL,#fb8500,2025-04-14,3315
Radewoosh,PL,#fb8500,2025-04-28,3318
Radewoosh,PL,#fb8500,2025-05-12,3317
Radewoosh,PL,#fb8500,2025-05-26,3289
Radewoosh,PL,#fb8500,2025-06-09,3270
Radewoosh,PL,#fb8500,2025-06-23,3276
Radewoosh,PL,#fb8500,2025-07-07,3296
Radewoosh,PL,#fb8500,2025-07-21,3298
Radewoosh,PL,#fb8500,2025-08-04,3288
Radewoosh,PL,#fb8500,2025-08-18,3287
Radewoosh,PL,#fb8500,2025-09-01,3289
Radewoosh,PL,#fb8500,2025-09-15,3300
Radewoosh,PL,#fb8500,2025-09-29,3304
Radewoosh,PL,#fb8500,2025-10-13,3299
Radewoosh,PL,#fb8500,2025-10-27,3285
Radewoosh,PL,#fb8500,2025-11-10,3285
Radewoosh,PL,#fb8500,2025-11-24,3296
Radewoosh,PL,#fb8500,2025-12-08,3305
Radewoosh,PL,#fb8500,2025-12-22,3312
Radewoosh,PL,#fb8500,2026-01-05,3310
Radewoosh,PL,#fb8500,2026-01-19,3286
Radewoosh,PL,#fb8500,2026-02-02,3254
Radewoosh,PL,#fb8500,2026-02-16,3242
Radewoosh,PL,#fb8500,2026-03-02,3269
Radewoosh,PL,#fb8500,2026-03-16,3296
Radewoosh,PL,#fb8500,2026-03-30,3326
Radewoosh,PL,#fb8500,2026-04-13,3338
Radewoosh,PL,#fb8500,2026-04-27,3341
Radewoosh,PL,#fb8500,2026-05-11,3331
Radewoosh,PL,#fb8500,2026-05-25,3320
Radewoosh,PL,#fb8500,2026-06-01,3309
ksun48,CA,#90e0ef,2018-01-01,2702
ksun48,CA,#90e0ef,2018-01-15,2692
ksun48,CA,#90e0ef,2018-01-29,2696
ksun48,CA,#90e0ef,2018-02-12,2697
ksun48,CA,#90e0ef,2018-02-26,2705
ksun48,CA,#90e0ef,2018-03-12,2711
ksun48,CA,#90e0ef,2018-03-26,2719
ksun48,CA,#90e0ef,2018-04-09,2740
ksun48,CA,#90e0ef,2018-04-23,2752
ksun48,CA,#90e0ef,2018-05-07,2760
ksun48,CA,#90e0ef,2018-05-21,2753
ksun48,CA,#90e0ef,2018-06-04,2747
ksun48,CA,#90e0ef,2018-06-18,2738
ksun48,CA,#90e0ef,2018-07-02,2739
ksun48,CA,#90e0ef,2018-07-16,2746
ksun48,CA,#90e0ef,2018-07-30,2774
ksun48,CA,#90e0ef,2018-08-13,2789
ksun48,CA,#90e0ef,2018-08-27,2801
ksun48,CA,#90e0ef,2018-09-10,2810
ksun48,CA,#90e0ef,2018-09-24,2819
ksun48,CA,#90e0ef,2018-10-08,2818
ksun48,CA,#90e0ef,2018-10-22,2792
ksun48,CA,#90e0ef,2018-11-05,2777
ksun48,CA,#90e0ef,2018-11-19,2775
ksun48,CA,#90e0ef,2018-12-03,2778
ksun48,CA,#90e0ef,2018-12-17,2781
ksun48,CA,#90e0ef,2018-12-31,2773
ksun48,CA,#90e0ef,2019-01-14,2788
ksun48,CA,#90e0ef,2019-01-28,2811
ksun48,CA,#90e0ef,2019-02-11,2850
ksun48,CA,#90e0ef,2019-02-25,2875
ksun48,CA,#90e0ef,2019-03-11,2884
ksun48,CA,#90e0ef,2019-03-25,2874
ksun48,CA,#90e0ef,2019-04-08,2877
ksun48,CA,#90e0ef,2019-04-22,2893
ksun48,CA,#90e0ef,2019-05-06,2904
ksun48,CA,#90e0ef,2019-05-20,2896
ksun48,CA,#90e0ef,2019-06-03,2878
ksun48,CA,#90e0ef,2019-06-17,2867
ksun48,CA,#90e0ef,2019-07-01,2851
ksun48,CA,#90e0ef,2019-07-15,2833
ksun48,CA,#90e0ef,2019-07-29,2829
ksun48,CA,#90e0ef,2019-08-12,2839
ksun48,CA,#90e0ef,2019-08-26,2866
ksun48,CA,#90e0ef,2019-09-09,2883
ksun48,CA,#90e0ef,2019-09-23,2902
ksun48,CA,#90e0ef,2019-10-07,2898
ksun48,CA,#90e0ef,2019-10-21,2894
ksun48,CA,#90e0ef,2019-11-04,2906
ksun48,CA,#90e0ef,2019-11-18,2931
ksun48,CA,#90e0ef,2019-12-02,2951
ksun48,CA,#90e0ef,2019-12-16,2936
ksun48,CA,#90e0ef,2019-12-30,2911
ksun48,CA,#90e0ef,2020-01-13,2906
ksun48,CA,#90e0ef,2020-01-27,2907
ksun48,CA,#90e0ef,2020-02-10,2922
ksun48,CA,#90e0ef,2020-02-24,2892
ksun48,CA,#90e0ef,2020-03-09,2888
ksun48,CA,#90e0ef,2020-03-23,2869
ksun48,CA,#90e0ef,2020-04-06,2897
ksun48,CA,#90e0ef,2020-04-20,2922
ksun48,CA,#90e0ef,2020-05-04,2958
ksun48,CA,#90e0ef,2020-05-18,2974
ksun48,CA,#90e0ef,2020-06-01,2973
ksun48,CA,#90e0ef,2020-06-15,2947
ksun48,CA,#90e0ef,2020-06-29,2940
ksun48,CA,#90e0ef,2020-07-13,2933
ksun48,CA,#90e0ef,2020-07-27,2949
ksun48,CA,#90e0ef,2020-08-10,2961
ksun48,CA,#90e0ef,2020-08-24,2978
ksun48,CA,#90e0ef,2020-09-07,2983
ksun48,CA,#90e0ef,2020-09-21,2981
ksun48,CA,#90e0ef,2020-10-05,2977
ksun48,CA,#90e0ef,2020-10-19,2988
ksun48,CA,#90e0ef,2020-11-02,3009
ksun48,CA,#90e0ef,2020-11-16,3017
ksun48,CA,#90e0ef,2020-11-30,3025
ksun48,CA,#90e0ef,2020-12-14,3020
ksun48,CA,#90e0ef,2020-12-28,3041
ksun48,CA,#90e0ef,2021-01-11,3057
ksun48,CA,#90e0ef,2021-01-25,3062
ksun48,CA,#90e0ef,2021-02-08,3046
ksun48,CA,#90e0ef,2021-02-22,3036
ksun48,CA,#90e0ef,2021-03-08,3034
ksun48,CA,#90e0ef,2021-03-22,3027
ksun48,CA,#90e0ef,2021-04-05,3012
ksun48,CA,#90e0ef,2021-04-19,2998
ksun48,CA,#90e0ef,2021-05-03,3004
ksun48,CA,#90e0ef,2021-05-17,3014
ksun48,CA,#90e0ef,2021-05-31,3038
ksun48,CA,#90e0ef,2021-06-14,3058
ksun48,CA,#90e0ef,2021-06-28,3068
ksun48,CA,#90e0ef,2021-07-12,3078
ksun48,CA,#90e0ef,2021-07-26,3091
ksun48,CA,#90e0ef,2021-08-09,3087
ksun48,CA,#90e0ef,2021-08-23,3064
ksun48,CA,#90e0ef,2021-09-06,3036
ksun48,CA,#90e0ef,2021-09-20,3032
ksun48,CA,#90e0ef,2021-10-04,3045
ksun48,CA,#90e0ef,2021-10-18,3079
ksun48,CA,#90e0ef,2021-11-01,3099
ksun48,CA,#90e0ef,2021-11-15,3126
ksun48,CA,#90e0ef,2021-11-29,3122
ksun48,CA,#90e0ef,2021-12-13,3141
ksun48,CA,#90e0ef,2021-12-27,3130
ksun48,CA,#90e0ef,2022-01-10,3134
ksun48,CA,#90e0ef,2022-01-24,3114
ksun48,CA,#90e0ef,2022-02-07,3121
ksun48,CA,#90e0ef,2022-02-21,3135
ksun48,CA,#90e0ef,2022-03-07,3154
ksun48,CA,#90e0ef,2022-03-21,3143
ksun48,CA,#90e0ef,2022-04-04,3137
ksun48,CA,#90e0ef,2022-04-18,3126
ksun48,CA,#90e0ef,2022-05-02,3135
ksun48,CA,#90e0ef,2022-05-16,3119
ksun48,CA,#90e0ef,2022-05-30,3110
ksun48,CA,#90e0ef,2022-06-13,3112
ksun48,CA,#90e0ef,2022-06-27,3131
ksun48,CA,#90e0ef,2022-07-11,3147
ksun48,CA,#90e0ef,2022-07-25,3134
ksun48,CA,#90e0ef,2022-08-08,3134
ksun48,CA,#90e0ef,2022-08-22,3120
ksun48,CA,#90e0ef,2022-09-05,3116
ksun48,CA,#90e0ef,2022-09-19,3090
ksun48,CA,#90e0ef,2022-10-03,3101
ksun48,CA,#90e0ef,2022-10-17,3109
ksun48,CA,#90e0ef,2022-10-31,3126
ksun48,CA,#90e0ef,2022-11-14,3124
ksun48,CA,#90e0ef,2022-11-28,3123
ksun48,CA,#90e0ef,2022-12-12,3116
ksun48,CA,#90e0ef,2022-12-26,3107
ksun48,CA,#90e0ef,2023-01-09,3118
ksun48,CA,#90e0ef,2023-01-23,3106
ksun48,CA,#90e0ef,2023-02-06,3119
ksun48,CA,#90e0ef,2023-02-20,3111
ksun48,CA,#90e0ef,2023-03-06,3120
ksun48,CA,#90e0ef,2023-03-20,3114
ksun48,CA,#90e0ef,2023-04-03,3103
ksun48,CA,#90e0ef,2023-04-17,3093
ksun48,CA,#90e0ef,2023-05-01,3068
ksun48,CA,#90e0ef,2023-05-15,3063
ksun48,CA,#90e0ef,2023-05-29,3070
ksun48,CA,#90e0ef,2023-06-12,3087
ksun48,CA,#90e0ef,2023-06-26,3099
ksun48,CA,#90e0ef,2023-07-10,3115
ksun48,CA,#90e0ef,2023-07-24,3135
ksun48,CA,#90e0ef,2023-08-07,3127
ksun48,CA,#90e0ef,2023-08-21,3096
ksun48,CA,#90e0ef,2023-09-04,3062
ksun48,CA,#90e0ef,2023-09-18,3056
ksun48,CA,#90e0ef,2023-10-02,3056
ksun48,CA,#90e0ef,2023-10-16,3054
ksun48,CA,#90e0ef,2023-10-30,3047
ksun48,CA,#90e0ef,2023-11-13,3053
ksun48,CA,#90e0ef,2023-11-27,3066
ksun48,CA,#90e0ef,2023-12-11,3090
ksun48,CA,#90e0ef,2023-12-25,3108
ksun48,CA,#90e0ef,2024-01-08,3122
ksun48,CA,#90e0ef,2024-01-22,3112
ksun48,CA,#90e0ef,2024-02-05,3104
ksun48,CA,#90e0ef,2024-02-19,3086
ksun48,CA,#90e0ef,2024-03-04,3080
ksun48,CA,#90e0ef,2024-03-18,3075
ksun48,CA,#90e0ef,2024-04-01,3064
ksun48,CA,#90e0ef,2024-04-15,3054
ksun48,CA,#90e0ef,2024-04-29,3034
ksun48,CA,#90e0ef,2024-05-13,3016
ksun48,CA,#90e0ef,2024-05-27,3012
ksun48,CA,#90e0ef,2024-06-10,3027
ksun48,CA,#90e0ef,2024-06-24,3058
ksun48,CA,#90e0ef,2024-07-08,3064
ksun48,CA,#90e0ef,2024-07-22,3066
ksun48,CA,#90e0ef,2024-08-05,3049
ksun48,CA,#90e0ef,2024-08-19,3045
ksun48,CA,#90e0ef,2024-09-02,3034
ksun48,CA,#90e0ef,2024-09-16,3034
ksun48,CA,#90e0ef,2024-09-30,3028
ksun48,CA,#90e0ef,2024-10-14,3030
ksun48,CA,#90e0ef,2024-10-28,3022
ksun48,CA,#90e0ef,2024-11-11,3018
ksun48,CA,#90e0ef,2024-11-25,3007
ksun48,CA,#90e0ef,2024-12-09,3010
ksun48,CA,#90e0ef,2024-12-23,3019
ksun48,CA,#90e0ef,2025-01-06,3048
ksun48,CA,#90e0ef,2025-01-20,3071
ksun48,CA,#90e0ef,2025-02-03,3087
ksun48,CA,#90e0ef,2025-02-17,3064
ksun48,CA,#90e0ef,2025-03-03,3058
ksun48,CA,#90e0ef,2025-03-17,3058
ksun48,CA,#90e0ef,2025-03-31,3063
ksun48,CA,#90e0ef,2025-04-14,3049
ksun48,CA,#90e0ef,2025-04-28,3041
ksun48,CA,#90e0ef,2025-05-12,3019
ksun48,CA,#90e0ef,2025-05-26,3012
ksun48,CA,#90e0ef,2025-06-09,2995
ksun48,CA,#90e0ef,2025-06-23,2996
ksun48,CA,#90e0ef,2025-07-07,2978
ksun48,CA,#90e0ef,2025-07-21,2968
ksun48,CA,#90e0ef,2025-08-04,2977
ksun48,CA,#90e0ef,2025-08-18,2997
ksun48,CA,#90e0ef,2025-09-01,3012
ksun48,CA,#90e0ef,2025-09-15,3017
ksun48,CA,#90e0ef,2025-09-29,3019
ksun48,CA,#90e0ef,2025-10-13,3011
ksun48,CA,#90e0ef,2025-10-27,3009
ksun48,CA,#90e0ef,2025-11-10,3008
ksun48,CA,#90e0ef,2025-11-24,3029
ksun48,CA,#90e0ef,2025-12-08,3029
ksun48,CA,#90e0ef,2025-12-22,3035
ksun48,CA,#90e0ef,2026-01-05,3018
ksun48,CA,#90e0ef,2026-01-19,3027
ksun48,CA,#90e0ef,2026-02-02,3032
ksun48,CA,#90e0ef,2026-02-16,3048
ksun48,CA,#90e0ef,2026-03-02,3034
ksun48,CA,#90e0ef,2026-03-16,3023
ksun48,CA,#90e0ef,2026-03-30,3021
ksun48,CA,#90e0ef,2026-04-13,3019
ksun48,CA,#90e0ef,2026-04-27,3023
ksun48,CA,#90e0ef,2026-05-11,3005
ksun48,CA,#90e0ef,2026-05-25,3006
ksun48,CA,#90e0ef,2026-06-01,2997
nimbus,IN,#c77dff,2019-01-01,1687
nimbus,IN,#c77dff,2019-01-15,1687
nimbus,IN,#c77dff,2019-01-29,1684
nimbus,IN,#c77dff,2019-02-12,1681
nimbus,IN,#c77dff,2019-02-26,1680
nimbus,IN,#c77dff,2019-03-12,1681
nimbus,IN,#c77dff,2019-03-26,1694
nimbus,IN,#c77dff,2019-04-09,1718
nimbus,IN,#c77dff,2019-04-23,1753
nimbus,IN,#c77dff,2019-05-07,1776
nimbus,IN,#c77dff,2019-05-21,1779
nimbus,IN,#c77dff,2019-06-04,1786
nimbus,IN,#c77dff,2019-06-18,1786
nimbus,IN,#c77dff,2019-07-02,1820
nimbus,IN,#c77dff,2019-07-16,1833
nimbus,IN,#c77dff,2019-07-30,1862
nimbus,IN,#c77dff,2019-08-13,1878
nimbus,IN,#c77dff,2019-08-27,1905
nimbus,IN,#c77dff,2019-09-10,1935
nimbus,IN,#c77dff,2019-09-24,1937
nimbus,IN,#c77dff,2019-10-08,1940
nimbus,IN,#c77dff,2019-10-22,1922
nimbus,IN,#c77dff,2019-11-05,1930
nimbus,IN,#c77dff,2019-11-19,1942
nimbus,IN,#c77dff,2019-12-03,1963
nimbus,IN,#c77dff,2019-12-17,1967
nimbus,IN,#c77dff,2019-12-31,1985
nimbus,IN,#c77dff,2020-01-14,2013
nimbus,IN,#c77dff,2020-01-28,2032
nimbus,IN,#c77dff,2020-02-11,2042
nimbus,IN,#c77dff,2020-02-25,2028
nimbus,IN,#c77dff,2020-03-10,2033
nimbus,IN,#c77dff,2020-03-24,2029
nimbus,IN,#c77dff,2020-04-07,2054
nimbus,IN,#c77dff,2020-04-21,2076
nimbus,IN,#c77dff,2020-05-05,2113
nimbus,IN,#c77dff,2020-05-19,2141
nimbus,IN,#c77dff,2020-06-02,2151
nimbus,IN,#c77dff,2020-06-16,2139
nimbus,IN,#c77dff,2020-06-30,2125
nimbus,IN,#c77dff,2020-07-14,2143
nimbus,IN,#c77dff,2020-07-28,2173
nimbus,IN,#c77dff,2020-08-11,2193
nimbus,IN,#c77dff,2020-08-25,2190
nimbus,IN,#c77dff,2020-09-08,2190
nimbus,IN,#c77dff,2020-09-22,2203
nimbus,IN,#c77dff,2020-10-06,2228
nimbus,IN,#c77dff,2020-10-20,2231
nimbus,IN,#c77dff,2020-11-03,2227
nimbus,IN,#c77dff,2020-11-17,2236
