player,country,color,date,rating
Vortexity,AS,#f72585,2024-08-31,8.18
Vortexity,AS,#f72585,2024-09-14,8.19
Vortexity,AS,#f72585,2024-09-28,8.2
Vortexity,AS,#f72585,2024-10-12,8.22
Vortexity,AS,#f72585,2024-10-26,8.2
Vortexity,AS,#f72585,2024-11-09,8.21
Vortexity,AS,#f72585,2024-11-23,8.2
Vortexity,AS,#f72585,2024-12-07,8.17
Vortexity,AS,#f72585,2024-12-21,8.17
Vortexity,AS,#f72585,2025-01-04,8.2
Vortexity,AS,#f72585,2025-01-18,8.27
Vortexity,AS,#f72585,2025-02-01,8.22
Vortexity,AS,#f72585,2025-02-15,8.21
Vortexity,AS,#f72585,2025-03-01,8.12
Vortexity,AS,#f72585,2025-03-15,8.11
Vortexity,AS,#f72585,2025-03-29,8.1
Vortexity,AS,#f72585,2025-04-12,8.11
Vortexity,AS,#f72585,2025-04-26,8.13
Vortexity,AS,#f72585,2025-05-10,8.16
Vortexity,AS,#f72585,2025-05-24,8.21
Vortexity,AS,#f72585,2025-06-07,8.22
Vortexity,AS,#f72585,2025-06-21,8.19
Vortexity,AS,#f72585,2025-07-05,8.16
Vortexity,AS,#f72585,2025-07-19,8.19
Vortexity,AS,#f72585,2025-08-02,8.26
Vortexity,AS,#f72585,2025-08-16,8.35
Vortexity,AS,#f72585,2025-08-30,8.4
Vortexity,AS,#f72585,2025-09-13,8.36
Vortexity,AS,#f72585,2025-09-27,8.35
Vortexity,AS,#f72585,2025-10-11,8.3
Vortexity,AS,#f72585,2025-10-25,8.3
Vortexity,AS,#f72585,2025-11-08,8.2
Vortexity,AS,#f72585,2025-11-22,8.14
Vortexity,AS,#f72585,2025-12-06,8.16
Vortexity,AS,#f72585,2025-12-20,8.17
Vortexity,AS,#f72585,2026-01-03,8.2
Vortexity,AS,#f72585,2026-01-17,8.16
Vortexity,AS,#f72585,2026-01-31,8.2
Vortexity,AS,#f72585,2026-02-14,8.21
Vortexity,AS,#f72585,2026-02-28,8.28
Vortexity,AS,#f72585,2026-03-14,8.34
Vortexity,AS,#f72585,2026-03-28,8.4
Vortexity,AS,#f72585,2026-04-11,8.39
Vortexity,AS,#f72585,2026-04-25,8.33
Vortexity,AS,#f72585,2026-05-09,8.25
Vortexity,AS,#f72585,2026-05-23,8.21
Vortexity,AS,#f72585,2026-06-01,8.24
AscendKid,NA,#c77dff,2019-03-01,1.4
AscendKid,NA,#c77dff,2019-03-15,1.41
AscendKid,NA,#c77dff,2019-03-29,1.42
AscendKid,NA,#c77dff,2019-04-12,1.46
AscendKid,NA,#c77dff,2019-04-26,1.49
AscendKid,NA,#c77dff,2019-05-10,1.48
AscendKid,NA,#c77dff,2019-05-24,1.5
AscendKid,NA,#c77dff,2019-06-07,1.59
AscendKid,NA,#c77dff,2019-06-21,1.7
AscendKid,NA,#c77dff,2019-07-05,1.72
AscendKid,NA,#c77dff,2019-07-19,1.7
AscendKid,NA,#c77dff,2019-08-02,1.72
AscendKid,NA,#c77dff,2019-08-16,1.85
AscendKid,NA,#c77dff,2019-08-30,1.97
AscendKid,NA,#c77dff,2019-09-13,2.04
AscendKid,NA,#c77dff,2019-09-27,2.05
AscendKid,NA,#c77dff,2019-10-11,2.06
AscendKid,NA,#c77dff,2019-10-25,2.1
AscendKid,NA,#c77dff,2019-11-08,2.12
AscendKid,NA,#c77dff,2019-11-22,2.12
AscendKid,NA,#c77dff,2019-12-06,2.13
AscendKid,NA,#c77dff,2019-12-20,2.19
AscendKid,NA,#c77dff,2020-01-03,2.32
AscendKid,NA,#c77dff,2020-01-17,2.42
AscendKid,NA,#c77dff,2020-01-31,2.5
AscendKid,NA,#c77dff,2020-02-14,2.56
AscendKid,NA,#c77dff,2020-02-28,2.54
AscendKid,NA,#c77dff,2020-03-13,2.56
AscendKid,NA,#c77dff,2020-03-27,2.6
AscendKid,NA,#c77dff,2020-04-10,2.72
AscendKid,NA,#c77dff,2020-04-24,2.8
AscendKid,NA,#c77dff,2020-05-08,2.81
AscendKid,NA,#c77dff,2020-05-22,2.8
AscendKid,NA,#c77dff,2020-06-05,2.83
AscendKid,NA,#c77dff,2020-06-19,2.88
AscendKid,NA,#c77dff,2020-07-03,2.97
AscendKid,NA,#c77dff,2020-07-17,3.09
AscendKid,NA,#c77dff,2020-07-31,3.19
AscendKid,NA,#c77dff,2020-08-14,3.26
AscendKid,NA,#c77dff,2020-08-28,3.25
AscendKid,NA,#c77dff,2020-09-11,3.27
AscendKid,NA,#c77dff,2020-09-25,3.27
AscendKid,NA,#c77dff,2020-10-09,3.29
AscendKid,NA,#c77dff,2020-10-23,3.34
AscendKid,NA,#c77dff,2020-11-06,3.47
AscendKid,NA,#c77dff,2020-11-20,3.59
AscendKid,NA,#c77dff,2020-12-04,3.66
AscendKid,NA,#c77dff,2020-12-18,3.72
AscendKid,NA,#c77dff,2021-01-01,3.77
AscendKid,NA,#c77dff,2021-01-15,3.82
AscendKid,NA,#c77dff,2021-01-29,3.86
AscendKid,NA,#c77dff,2021-02-12,3.88
AscendKid,NA,#c77dff,2021-02-26,3.86
AscendKid,NA,#c77dff,2021-03-12,3.88
AscendKid,NA,#c77dff,2021-03-26,3.94
AscendKid,NA,#c77dff,2021-04-09,4.01
AscendKid,NA,#c77dff,2021-04-23,4.04
AscendKid,NA,#c77dff,2021-05-07,4.08
AscendKid,NA,#c77dff,2021-05-21,4.1
AscendKid,NA,#c77dff,2021-06-04,4.2
AscendKid,NA,#c77dff,2021-06-18,4.3
AscendKid,NA,#c77dff,2021-07-02,4.47
AscendKid,NA,#c77dff,2021-07-16,4.53
AscendKid,NA,#c77dff,2021-07-30,4.63
AscendKid,NA,#c77dff,2021-08-13,4.65
AscendKid,NA,#c77dff,2021-08-27,4.7
AscendKid,NA,#c77dff,2021-09-10,4.76
AscendKid,NA,#c77dff,2021-09-24,4.78
AscendKid,NA,#c77dff,2021-10-08,4.78
AscendKid,NA,#c77dff,2021-10-22,4.76
AscendKid,NA,#c77dff,2021-11-05,4.85
AscendKid,NA,#c77dff,2021-11-19,4.94
AscendKid,NA,#c77dff,2021-12-03,5.02
AscendKid,NA,#c77dff,2021-12-17,5.05
AscendKid,NA,#c77dff,2021-12-31,5.15
AscendKid,NA,#c77dff,2022-01-14,5.26
AscendKid,NA,#c77dff,2022-01-28,5.36
AscendKid,NA,#c77dff,2022-02-11,5.38
AscendKid,NA,#c77dff,2022-02-25,5.38
AscendKid,NA,#c77dff,2022-03-11,5.4
AscendKid,NA,#c77dff,2022-03-25,5.5
AscendKid,NA,#c77dff,2022-04-08,5.57
AscendKid,NA,#c77dff,2022-04-22,5.62
AscendKid,NA,#c77dff,2022-05-06,5.63
AscendKid,NA,#c77dff,2022-05-20,5.65
AscendKid,NA,#c77dff,2022-06-03,5.69
AscendKid,NA,#c77dff,2022-06-17,5.72
AscendKid,NA,#c77dff,2022-07-01,5.78
AscendKid,NA,#c77dff,2022-07-15,5.78
AscendKid,NA,#c77dff,2022-07-29,5.81
AscendKid,NA,#c77dff,2022-08-12,5.84
AscendKid,NA,#c77dff,2022-08-26,5.91
AscendKid,NA,#c77dff,2022-09-09,6.0
AscendKid,NA,#c77dff,2022-09-23,6.11
AscendKid,NA,#c77dff,2022-10-07,6.2
AscendKid,NA,#c77dff,2022-10-21,6.25
AscendKid,NA,#c77dff,2022-11-04,6.29
AscendKid,NA,#c77dff,2022-11-18,6.36
AscendKid,NA,#c77dff,2022-12-02,6.4
AscendKid,NA,#c77dff,2022-12-16,6.39
AscendKid,NA,#c77dff,2022-12-30,6.37
AscendKid,NA,#c77dff,2023-01-13,6.41
AscendKid,NA,#c77dff,2023-01-27,6.47
AscendKid,NA,#c77dff,2023-02-10,6.57
AscendKid,NA,#c77dff,2023-02-24,6.59
AscendKid,NA,#c77dff,2023-03-10,6.66
AscendKid,NA,#c77dff,2023-03-24,6.71
AscendKid,NA,#c77dff,2023-04-07,6.78
AscendKid,NA,#c77dff,2023-04-21,6.84
AscendKid,NA,#c77dff,2023-05-05,6.84
AscendKid,NA,#c77dff,2023-05-19,6.84
AscendKid,NA,#c77dff,2023-06-02,6.85
AscendKid,NA,#c77dff,2023-06-16,6.96
AscendKid,NA,#c77dff,2023-06-30,7.08
AscendKid,NA,#c77dff,2023-07-14,7.14
AscendKid,NA,#c77dff,2023-07-28,7.15
AscendKid,NA,#c77dff,2023-08-11,7.16
AscendKid,NA,#c77dff,2023-08-25,7.2
AscendKid,NA,#c77dff,2023-09-08,7.28
AscendKid,NA,#c77dff,2023-09-22,7.36
AscendKid,NA,#c77dff,2023-10-06,7.36
AscendKid,NA,#c77dff,2023-10-20,7.34
AscendKid,NA,#c77dff,2023-11-03,7.28
AscendKid,NA,#c77dff,2023-11-17,7.32
AscendKid,NA,#c77dff,2023-12-01,7.38
AscendKid,NA,#c77dff,2023-12-15,7.51
AscendKid,NA,#c77dff,2023-12-29,7.61
AscendKid,NA,#c77dff,2024-01-12,7.68
AscendKid,NA,#c77dff,2024-01-26,7.75
AscendKid,NA,#c77dff,2024-02-09,7.77
AscendKid,NA,#c77dff,2024-02-23,7.87
AscendKid,NA,#c77dff,2024-03-08,7.91
AscendKid,NA,#c77dff,2024-03-22,7.92
AscendKid,NA,#c77dff,2024-04-05,7.92
AscendKid,NA,#c77dff,2024-04-19,7.87
AscendKid,NA,#c77dff,2024-05-03,7.93
AscendKid,NA,#c77dff,2024-05-17,7.9
AscendKid,NA,#c77dff,2024-05-31,7.95
AscendKid,NA,#c77dff,2024-06-14,8.0
AscendKid,NA,#c77dff,2024-06-28,8.07
AscendKid,NA,#c77dff,2024-07-12,8.15
AscendKid,NA,#c77dff,2024-07-26,8.19
AscendKid,NA,#c77dff,2024-08-09,8.27
AscendKid,NA,#c77dff,2024-08-23,8.36
AscendKid,NA,#c77dff,2024-09-06,8.45
AscendKid,NA,#c77dff,2024-09-20,8.51
AscendKid,NA,#c77dff,2024-10-04,8.49
AscendKid,NA,#c77dff,2024-10-18,8.47
AscendKid,NA,#c77dff,2024-11-01,8.43
AscendKid,NA,#c77dff,2024-11-15,8.39
AscendKid,NA,#c77dff,2024-11-29,8.41
AscendKid,NA,#c77dff,2024-12-13,8.41
AscendKid,NA,#c77dff,2024-12-27,8.46
AscendKid,NA,#c77dff,2025-01-10,8.46
AscendKid,NA,#c77dff,2025-01-24,8.53
AscendKid,NA,#c77dff,2025-02-07,8.57
AscendKid,NA,#c77dff,2025-02-21,8.61
AscendKid,NA,#c77dff,2025-03-07,8.66
AscendKid,NA,#c77dff,2025-03-21,8.72
AscendKid,NA,#c77dff,2025-04-04,8.69
AscendKid,NA,#c77dff,2025-04-18,8.61
AscendKid,NA,#c77dff,2025-05-02,8.58
AscendKid,NA,#c77dff,2025-05-16,8.62
AscendKid,NA,#c77dff,2025-05-30,8.69
AscendKid,NA,#c77dff,2025-06-13,8.65
AscendKid,NA,#c77dff,2025-06-27,8.71
AscendKid,NA,#c77dff,2025-07-11,8.78
AscendKid,NA,#c77dff,2025-07-25,8.88
AscendKid,NA,#c77dff,2025-08-08,8.88
AscendKid,NA,#c77dff,2025-08-22,8.9
AscendKid,NA,#c77dff,2025-09-05,8.93
AscendKid,NA,#c77dff,2025-09-19,8.9
AscendKid,NA,#c77dff,2025-10-03,8.84
AscendKid,NA,#c77dff,2025-10-17,8.8
AscendKid,NA,#c77dff,2025-10-31,8.8
AscendKid,NA,#c77dff,2025-11-14,8.81
AscendKid,NA,#c77dff,2025-11-28,8.83
AscendKid,NA,#c77dff,2025-12-12,8.87
AscendKid,NA,#c77dff,2025-12-26,8.92
AscendKid,NA,#c77dff,2026-01-09,8.96
AscendKid,NA,#c77dff,2026-01-23,8.97
AscendKid,NA,#c77dff,2026-02-06,8.97
AscendKid,NA,#c77dff,2026-02-20,8.97
AscendKid,NA,#c77dff,2026-03-06,8.94
AscendKid,NA,#c77dff,2026-03-20,8.95
AscendKid,NA,#c77dff,2026-04-03,8.87
AscendKid,NA,#c77dff,2026-04-17,8.86
AscendKid,NA,#c77dff,2026-05-01,8.85
AscendKid,NA,#c77dff,2026-05-15,8.96
AscendKid,NA,#c77dff,2026-05-29,9.04
AscendKid,NA,#c77dff,2026-06-01,9.08
PylonPusher,OCE,#90e0ef,2019-05-01,2.83
PylonPusher,OCE,#90e0ef,2019-05-15,2.87
PylonPusher,OCE,#90e0ef,2019-05-29,2.92
PylonPusher,OCE,#90e0ef,2019-06-12,3.06
PylonPusher,OCE,#90e0ef,2019-06-26,3.18
PylonPusher,OCE,#90e0ef,2019-07-10,3.31
PylonPusher,OCE,#90e0ef,2019-07-24,3.34
PylonPusher,OCE,#90e0ef,2019-08-07,3.33
PylonPusher,OCE,#90e0ef,2019-08-21,3.3
PylonPusher,OCE,#90e0ef,2019-09-04,3.29
PylonPusher,OCE,#90e0ef,2019-09-18,3.37
PylonPusher,OCE,#90e0ef,2019-10-02,3.43
PylonPusher,OCE,#90e0ef,2019-10-16,3.48
PylonPusher,OCE,#90e0ef,2019-10-30,3.5
PylonPusher,OCE,#90e0ef,2019-11-13,3.5
PylonPusher,OCE,#90e0ef,2019-11-27,3.55
PylonPusher,OCE,#90e0ef,2019-12-11,3.55
PylonPusher,OCE,#90e0ef,2019-12-25,3.6
PylonPusher,OCE,#90e0ef,2020-01-08,3.62
PylonPusher,OCE,#90e0ef,2020-01-22,3.61
PylonPusher,OCE,#90e0ef,2020-02-05,3.63
PylonPusher,OCE,#90e0ef,2020-02-19,3.67
PylonPusher,OCE,#90e0ef,2020-03-04,3.8
PylonPusher,OCE,#90e0ef,2020-03-18,3.92
PylonPusher,OCE,#90e0ef,2020-04-01,4.05
PylonPusher,OCE,#90e0ef,2020-04-15,4.12
PylonPusher,OCE,#90e0ef,2020-04-29,4.13
PylonPusher,OCE,#90e0ef,2020-05-13,4.14
PylonPusher,OCE,#90e0ef,2020-05-27,4.19
PylonPusher,OCE,#90e0ef,2020-06-10,4.19
PylonPusher,OCE,#90e0ef,2020-06-24,4.21
PylonPusher,OCE,#90e0ef,2020-07-08,4.18
PylonPusher,OCE,#90e0ef,2020-07-22,4.23
PylonPusher,OCE,#90e0ef,2020-08-05,4.22
PylonPusher,OCE,#90e0ef,2020-08-19,4.25
PylonPusher,OCE,#90e0ef,2020-09-02,4.28
PylonPusher,OCE,#90e0ef,2020-09-16,4.39
PylonPusher,OCE,#90e0ef,2020-09-30,4.47
PylonPusher,OCE,#90e0ef,2020-10-14,4.56
PylonPusher,OCE,#90e0ef,2020-10-28,4.56
PylonPusher,OCE,#90e0ef,2020-11-11,4.55
PylonPusher,OCE,#90e0ef,2020-11-25,4.52
PylonPusher,OCE,#90e0ef,2020-12-09,4.5
PylonPusher,OCE,#90e0ef,2020-12-23,4.53
PylonPusher,OCE,#90e0ef,2021-01-06,4.63
PylonPusher,OCE,#90e0ef,2021-01-20,4.78
PylonPusher,OCE,#90e0ef,2021-02-03,4.9
PylonPusher,OCE,#90e0ef,2021-02-17,4.96
PylonPusher,OCE,#90e0ef,2021-03-03,4.99
PylonPusher,OCE,#90e0ef,2021-03-17,4.98
PylonPusher,OCE,#90e0ef,2021-03-31,5.01
PylonPusher,OCE,#90e0ef,2021-04-14,5.05
PylonPusher,OCE,#90e0ef,2021-04-28,5.11
PylonPusher,OCE,#90e0ef,2021-05-12,5.15
PylonPusher,OCE,#90e0ef,2021-05-26,5.22
PylonPusher,OCE,#90e0ef,2021-06-09,5.29
PylonPusher,OCE,#90e0ef,2021-06-23,5.32
PylonPusher,OCE,#90e0ef,2021-07-07,5.35
PylonPusher,OCE,#90e0ef,2021-07-21,5.34
PylonPusher,OCE,#90e0ef,2021-08-04,5.36
PylonPusher,OCE,#90e0ef,2021-08-18,5.43
PylonPusher,OCE,#90e0ef,2021-09-01,5.51
PylonPusher,OCE,#90e0ef,2021-09-15,5.59
PylonPusher,OCE,#90e0ef,2021-09-29,5.55
PylonPusher,OCE,#90e0ef,2021-10-13,5.54
PylonPusher,OCE,#90e0ef,2021-10-27,5.59
PylonPusher,OCE,#90e0ef,2021-11-10,5.72
PylonPusher,OCE,#90e0ef,2021-11-24,5.81
PylonPusher,OCE,#90e0ef,2021-12-08,5.83
PylonPusher,OCE,#90e0ef,2021-12-22,5.84
PylonPusher,OCE,#90e0ef,2022-01-05,5.85
PylonPusher,OCE,#90e0ef,2022-01-19,5.89
PylonPusher,OCE,#90e0ef,2022-02-02,5.95
PylonPusher,OCE,#90e0ef,2022-02-16,6.0
PylonPusher,OCE,#90e0ef,2022-03-02,6.06
PylonPusher,OCE,#90e0ef,2022-03-16,6.09
PylonPusher,OCE,#90e0ef,2022-03-30,6.14
PylonPusher,OCE,#90e0ef,2022-04-13,6.12
PylonPusher,OCE,#90e0ef,2022-04-27,6.17
PylonPusher,OCE,#90e0ef,2022-05-11,6.2
PylonPusher,OCE,#90e0ef,2022-05-25,6.21
PylonPusher,OCE,#90e0ef,2022-06-08,6.21
PylonPusher,OCE,#90e0ef,2022-06-22,6.23
PylonPusher,OCE,#90e0ef,2022-07-06,6.3
PylonPusher,OCE,#90e0ef,2022-07-20,6.37
PylonPusher,OCE,#90e0ef,2022-08-03,6.43
PylonPusher,OCE,#90e0ef,2022-08-17,6.47
PylonPusher,OCE,#90e0ef,2022-08-31,6.46
PylonPusher,OCE,#90e0ef,2022-09-14,6.5
PylonPusher,OCE,#90e0ef,2022-09-28,6.49
PylonPusher,OCE,#90e0ef,2022-10-12,6.53
PylonPusher,OCE,#90e0ef,2022-10-26,6.5
PylonPusher,OCE,#90e0ef,2022-11-09,6.56
PylonPusher,OCE,#90e0ef,2022-11-23,6.55
PylonPusher,OCE,#90e0ef,2022-12-07,6.6
PylonPusher,OCE,#90e0ef,2022-12-21,6.61
PylonPusher,OCE,#90e0ef,2023-01-04,6.67
PylonPusher,OCE,#90e0ef,2023-01-18,6.64
PylonPusher,OCE,#90e0ef,2023-02-01,6.67
PylonPusher,OCE,#90e0ef,2023-02-15,6.71
PylonPusher,OCE,#90e0ef,2023-03-01,6.83
PylonPusher,OCE,#90e0ef,2023-03-15,6.92
PylonPusher,OCE,#90e0ef,2023-03-29,6.98
PylonPusher,OCE,#90e0ef,2023-04-12,7.03
PylonPusher,OCE,#90e0ef,2023-04-26,7.02
PylonPusher,OCE,#90e0ef,2023-05-10,7.01
PylonPusher,OCE,#90e0ef,2023-05-24,6.95
PylonPusher,OCE,#90e0ef,2023-06-07,6.97
PylonPusher,OCE,#90e0ef,2023-06-21,6.97
PylonPusher,OCE,#90e0ef,2023-07-05,7.0
PylonPusher,OCE,#90e0ef,2023-07-19,6.97
PylonPusher,OCE,#90e0ef,2023-08-02,7.04
PylonPusher,OCE,#90e0ef,2023-08-16,7.05
PylonPusher,OCE,#90e0ef,2023-08-30,7.11
PylonPusher,OCE,#90e0ef,2023-09-13,7.12
PylonPusher,OCE,#90e0ef,2023-09-27,7.25
PylonPusher,OCE,#90e0ef,2023-10-11,7.31
PylonPusher,OCE,#90e0ef,2023-10-25,7.36
PylonPusher,OCE,#90e0ef,2023-11-08,7.31
PylonPusher,OCE,#90e0ef,2023-11-22,7.29
PylonPusher,OCE,#90e0ef,2023-12-06,7.29
PylonPusher,OCE,#90e0ef,2023-12-20,7.33
PylonPusher,OCE,#90e0ef,2024-01-03,7.38
PylonPusher,OCE,#90e0ef,2024-01-17,7.41
PylonPusher,OCE,#90e0ef,2024-01-31,7.4
PylonPusher,OCE,#90e0ef,2024-02-14,7.38
PylonPusher,OCE,#90e0ef,2024-02-28,7.41
PylonPusher,OCE,#90e0ef,2024-03-13,7.41
PylonPusher,OCE,#90e0ef,2024-03-27,7.46
PylonPusher,OCE,#90e0ef,2024-04-10,7.54
PylonPusher,OCE,#90e0ef,2024-04-24,7.65
PylonPusher,OCE,#90e0ef,2024-05-08,7.73
PylonPusher,OCE,#90e0ef,2024-05-22,7.7
PylonPusher,OCE,#90e0ef,2024-06-05,7.69
PylonPusher,OCE,#90e0ef,2024-06-19,7.61
PylonPusher,OCE,#90e0ef,2024-07-03,7.62
PylonPusher,OCE,#90e0ef,2024-07-17,7.58
PylonPusher,OCE,#90e0ef,2024-07-31,7.64
PylonPusher,OCE,#90e0ef,2024-08-14,7.63
PylonPusher,OCE,#90e0ef,2024-08-28,7.67
PylonPusher,OCE,#90e0ef,2024-09-11,7.65
PylonPusher,OCE,#90e0ef,2024-09-25,7.64
PylonPusher,OCE,#90e0ef,2024-10-09,7.62
PylonPusher,OCE,#90e0ef,2024-10-23,7.66
PylonPusher,OCE,#90e0ef,2024-11-06,7.76
PylonPusher,OCE,#90e0ef,2024-11-20,7.84
PylonPusher,OCE,#90e0ef,2024-12-04,7.89
PylonPusher,OCE,#90e0ef,2024-12-18,7.87
PylonPusher,OCE,#90e0ef,2025-01-01,7.85
PylonPusher,OCE,#90e0ef,2025-01-15,7.79
PylonPusher,OCE,#90e0ef,2025-01-29,7.77
PylonPusher,OCE,#90e0ef,2025-02-12,7.78
PylonPusher,OCE,#90e0ef,2025-02-26,7.86
PylonPusher,OCE,#90e0ef,2025-03-12,7.86
PylonPusher,OCE,#90e0ef,2025-03-26,7.83
PylonPusher,OCE,#90e0ef,2025-04-09,7.79
PylonPusher,OCE,#90e0ef,2025-04-23,7.85
PylonPusher,OCE,#90e0ef,2025-05-07,7.9
PylonPusher,OCE,#90e0ef,2025-05-21,7.95
PylonPusher,OCE,#90e0ef,2025-06-04,7.91
PylonPusher,OCE,#90e0ef,2025-06-18,7.94
PylonPusher,OCE,#90e0ef,2025-07-02,7.99
PylonPusher,OCE,#90e0ef,2025-07-16,8.0
PylonPusher,OCE,#90e0ef,2025-07-30,7.99
PylonPusher,OCE,#90e0ef,2025-08-13,7.91
PylonPusher,OCE,#90e0ef,2025-08-27,7.9
PylonPusher,OCE,#90e0ef,2025-09-10,7.88
PylonPusher,OCE,#90e0ef,2025-09-24,7.88
PylonPusher,OCE,#90e0ef,2025-10-08,7.93
PylonPusher,OCE,#90e0ef,2025-10-22,8.03
PylonPusher,OCE,#90e0ef,2025-11-05,8.08
PylonPusher,OCE,#90e0ef,2025-11-19,8.04
PylonPusher,OCE,#90e0ef,2025-12-03,8.0
PylonPusher,OCE,#90e0ef,2025-12-17,8.02
PylonPusher,OCE,#90e0ef,2025-12-31,8.08
PylonPusher,OCE,#90e0ef,2026-01-14,8.12
PylonPusher,OCE,#90e0ef,2026-01-28,8.1
PylonPusher,OCE,#90e0ef,2026-02-11,8.06
PylonPusher,OCE,#90e0ef,2026-02-25,7.98
PylonPusher,OCE,#90e0ef,2026-03-11,8.01
PylonPusher,OCE,#90e0ef,2026-03-25,8.04
PylonPusher,OCE,#90e0ef,2026-04-08,8.15
PylonPusher,OCE,#90e0ef,2026-04-22,8.12
PylonPusher,OCE,#90e0ef,2026-05-06,8.15
PylonPusher,OCE,#90e0ef,2026-05-20,8.08
PylonPusher,OCE,#90e0ef,2026-06-01,8.05
WrapStrat,EU,#fb8500,2019-04-01,2.11
WrapStrat,EU,#fb8500,2019-04-15,2.07
WrapStrat,EU,#fb8500,2019-04-29,2.03
WrapStrat,EU,#fb8500,2019-05-13,2.08
WrapStrat,EU,#fb8500,2019-05-27,2.18
WrapStrat,EU,#fb8500,2019-06-10,2.32
WrapStrat,EU,#fb8500,2019-06-24,2.43
WrapStrat,EU,#fb8500,2019-07-08,2.51
WrapStrat,EU,#fb8500,2019-07-22,2.57
WrapStrat,EU,#fb8500,2019-08-05,2.56
WrapStrat,EU,#fb8500,2019-08-19,2.54
WrapStrat,EU,#fb8500,2019-09-02,2.54
WrapStrat,EU,#fb8500,2019-09-16,2.52
WrapStrat,EU,#fb8500,2019-09-30,2.57
WrapStrat,EU,#fb8500,2019-10-14,2.63
WrapStrat,EU,#fb8500,2019-10-28,2.74
WrapStrat,EU,#fb8500,2019-11-11,2.8
WrapStrat,EU,#fb8500,2019-11-25,2.85
WrapStrat,EU,#fb8500,2019-12-09,2.86
WrapStrat,EU,#fb8500,2019-12-23,2.89
WrapStrat,EU,#fb8500,2020-01-06,2.94
WrapStrat,EU,#fb8500,2020-01-20,2.97
WrapStrat,EU,#fb8500,2020-02-03,2.94
WrapStrat,EU,#fb8500,2020-02-17,2.86
WrapStrat,EU,#fb8500,2020-03-02,2.9
WrapStrat,EU,#fb8500,2020-03-16,2.99
WrapStrat,EU,#fb8500,2020-03-30,3.07
WrapStrat,EU,#fb8500,2020-04-13,3.1
WrapStrat,EU,#fb8500,2020-04-27,3.1
WrapStrat,EU,#fb8500,2020-05-11,3.15
WrapStrat,EU,#fb8500,2020-05-25,3.22
WrapStrat,EU,#fb8500,2020-06-08,3.31
WrapStrat,EU,#fb8500,2020-06-22,3.35
WrapStrat,EU,#fb8500,2020-07-06,3.33
WrapStrat,EU,#fb8500,2020-07-20,3.38
WrapStrat,EU,#fb8500,2020-08-03,3.45
WrapStrat,EU,#fb8500,2020-08-17,3.6
WrapStrat,EU,#fb8500,2020-08-31,3.69
WrapStrat,EU,#fb8500,2020-09-14,3.72
WrapStrat,EU,#fb8500,2020-09-28,3.76
WrapStrat,EU,#fb8500,2020-10-12,3.78
WrapStrat,EU,#fb8500,2020-10-26,3.8
WrapStrat,EU,#fb8500,2020-11-09,3.78
WrapStrat,EU,#fb8500,2020-11-23,3.79
WrapStrat,EU,#fb8500,2020-12-07,3.82
WrapStrat,EU,#fb8500,2020-12-21,3.86
WrapStrat,EU,#fb8500,2021-01-04,3.88
WrapStrat,EU,#fb8500,2021-01-18,3.91
WrapStrat,EU,#fb8500,2021-02-01,3.95
WrapStrat,EU,#fb8500,2021-02-15,3.96
WrapStrat,EU,#fb8500,2021-03-01,4.05
WrapStrat,EU,#fb8500,2021-03-15,4.2
WrapStrat,EU,#fb8500,2021-03-29,4.32
WrapStrat,EU,#fb8500,2021-04-12,4.37
WrapStrat,EU,#fb8500,2021-04-26,4.33
WrapStrat,EU,#fb8500,2021-05-10,4.29
WrapStrat,EU,#fb8500,2021-05-24,4.32
WrapStrat,EU,#fb8500,2021-06-07,4.36
WrapStrat,EU,#fb8500,2021-06-21,4.45
WrapStrat,EU,#fb8500,2021-07-05,4.42
WrapStrat,EU,#fb8500,2021-07-19,4.47
WrapStrat,EU,#fb8500,2021-08-02,4.52
WrapStrat,EU,#fb8500,2021-08-16,4.66
WrapStrat,EU,#fb8500,2021-08-30,4.74
WrapStrat,EU,#fb8500,2021-09-13,4.85
WrapStrat,EU,#fb8500,2021-09-27,4.92
WrapStrat,EU,#fb8500,2021-10-11,4.96
WrapStrat,EU,#fb8500,2021-10-25,4.94
WrapStrat,EU,#fb8500,2021-11-08,4.89
WrapStrat,EU,#fb8500,2021-11-22,4.9
WrapStrat,EU,#fb8500,2021-12-06,4.95
WrapStrat,EU,#fb8500,2021-12-20,5.02
WrapStrat,EU,#fb8500,2022-01-03,5.05
WrapStrat,EU,#fb8500,2022-01-17,5.1
WrapStrat,EU,#fb8500,2022-01-31,5.15
WrapStrat,EU,#fb8500,2022-02-14,5.18
WrapStrat,EU,#fb8500,2022-02-28,5.16
WrapStrat,EU,#fb8500,2022-03-14,5.16
WrapStrat,EU,#fb8500,2022-03-28,5.22
WrapStrat,EU,#fb8500,2022-04-11,5.28
WrapStrat,EU,#fb8500,2022-04-25,5.37
WrapStrat,EU,#fb8500,2022-05-09,5.39
WrapStrat,EU,#fb8500,2022-05-23,5.45
WrapStrat,EU,#fb8500,2022-06-06,5.45
WrapStrat,EU,#fb8500,2022-06-20,5.47
WrapStrat,EU,#fb8500,2022-07-04,5.45
WrapStrat,EU,#fb8500,2022-07-18,5.49
WrapStrat,EU,#fb8500,2022-08-01,5.54
WrapStrat,EU,#fb8500,2022-08-15,5.61
WrapStrat,EU,#fb8500,2022-08-29,5.6
